ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
344.360413	43.000000	-107374176.000000	-107374176.000000	-107374176.000000	185;
340.491180	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	186;
338.737274	40.000000	-107374176.000000	-107374176.000000	-107374176.000000	187;
343.088806	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	188;
340.379028	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	189;
338.960724	42.000000	-107374176.000000	-107374176.000000	-107374176.000000	190;
337.584381	42.000000	-107374176.000000	-107374176.000000	-107374176.000000	191;
352.306061	47.000000	-107374176.000000	-107374176.000000	-107374176.000000	192;
355.548126	46.000000	-107374176.000000	-107374176.000000	-107374176.000000	193;
320.569244	43.000000	-107374176.000000	-107374176.000000	-107374176.000000	194;
];
